review_text,review_rating,bert_sentiment_label,rating_label
I got this facial toner about 4 weeks ago! It's become a main part of my daily skin care routine. It's given my skin a natural glow to the point where I feel comfortable wearing no makeup ! I highly recommend this product! [This review was collected as part of a promotion.],4,Positive,Positive
This body wash has made my skin glow! I now have skin that is not dry and itchy.,5,Positive,Positive
This body wash has made my skin glow! I now have skin that is not dry and itchy.,5,Positive,Positive
"make my hair feel so soft , great price for 2 :D highly reccomend",5,Positive,Positive
Arrived quickly. the real thing. Delighted.,5,Positive,Positive
Ok,5,Neutral,Positive
as described,5,Positive,Positive
"dove is such a good brand but this one is one of my favorites, shea butter just smells so good and makes your skin feel amazing",4,Positive,Positive
Good,5,Positive,Positive
AGAIN BROUGHT WITH OTHER HOUSE HOLD ITEMS AS PRICE WAS CHEAPER,5,Positive,Positive
Not the bargain I was expecting,5,Negative,Positive
"Helped my scalp so much but the price is ridiculous when you consider the amount you have to use per wash and that you must buy the conditioner too. Any other non gentle brand would last me 4 times longer than this. It feels like people with illness are being rinsed (no pun intended). It's a no go for really long hair. I will be looking into other cheaper alternatives but the product is great. It's helped with my husbands dermatitis and with my sore scalp. At first my hair went dry and was like hay, then it was switching back and forth from dry to greasy but after a few weeks it's looking healthier than ever. I'm wondering if it just takes time for your hair to get used to less stuff on it and to get back to more of its natural form if you know what I mean.My main advice would be to try it for 6 weeks minimum before you write it off as rubbish.My only other annoyance aside from the price is that it's very thin and runny. It's hard to stop it running down my hair then off down my back so 20% of the bottle just goes down the plug hole without ever washing my hair first.",4,Positive,Positive
"I've been using for some time - yes it may be gentle to the skin but it makes such a soggy mess in the soap dish unlike my old favourite, Lux. Had enough - planning to try to find something else.",3,Negative,Neutral
Who doesn’t love links Africa,5,Negative,Positive
Who doesn’t love links Africa,5,Negative,Positive
"I like marmite, and it's good for you. I like it on toast or in a cheese sandwich. However, you really have to squeeze quite hard to get it out. I imagine there would be a lot of wastage unless you cut the pack open. Prefer the glass jars.",4,Neutral,Positive
"I hate the new Persil Bio smell. It really is horrible and overpowering and takes over the whole house. I've been using Persil for many, years but will be looking for a new Bio detergent when this one runs out! Please don't change the Non Bio!!!",1,Negative,Negative
"I hate the new Persil Bio smell. It really is horrible and overpowering and takes over the whole house. I've been using Persil for many, years but will be looking for a new Bio detergent when this one runs out! Please don't change the Non Bio!!!",1,Negative,Negative
very,5,Positive,Positive
Good value for money would recommend buying,5,Positive,Positive
Great for money -,5,Positive,Positive
Only 2 cans were delivered instead of 3,1,Negative,Negative
Only 2 cans were delivered instead of 3,1,Negative,Negative
"The Mrs. Loves this lotion, however the new pump is absolutely a terrible design. Our lotion travels throughout the house during the day, and because of this new pump we now have tiny lotion spots on nearly all of our surfaces.. as you can see from the picture, with both sides of the pump looking Exactly the same, it2019s quite easy to pic the wrong side when needing a quick pump. Also we were wondering why you2019ve decided to deny us of the last lotion in the bottle by making the top a fixed piece instead of removable. Thanks",1,Negative,Negative
I love the product despite that fact that the box had only 3 whereas package says 4,2,Positive,Negative
